"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"1366",2023-04-04,"XBB.1.16.1",1,4.55,4.22,"XBB"
"1367",2023-04-04,"XBB.1.5.1",1,4.55,4.22,"XBB"
"1368",2023-04-04,"XBB.1.5.11",1,4.55,4.22,"XBB"
"1369",2023-04-04,"XBB.1.5.13",1,4.55,4.22,"XBB"
"1370",2023-04-04,"XBB.1.5.15",1,4.55,4.22,"XBB"
"1371",2023-04-04,"XBB.1.5.17",1,4.55,4.22,"XBB"
"1372",2023-04-04,"XBB.1.5.18",1,4.55,4.22,"XBB"
"1373",2023-04-04,"XBB.1.5.2",1,4.55,4.22,"XBB"
"1374",2023-04-04,"XBB.1.5.30",1,4.55,4.22,"XBB"
"1375",2023-04-04,"XBB.1.5.4",1,4.55,4.22,"XBB"
"1376",2023-04-04,"XBB.1.5.5",1,4.55,6.6,"XBB"
"1377",2023-04-05,"BA.5.2",1,4.55,4.62,"BA.5"
"1378",2023-04-05,"BQ.1.1",1,4.55,4.62,"BA.5"
"1379",2023-04-05,"BQ.1.1.10",1,4.55,4.62,"BA.5"
"1380",2023-04-05,"CH.1.1",1,4.55,4.62,"BA.2"
"1381",2023-04-05,"FL.3.1",1,4.55,4.62,"Other"
"1382",2023-04-05,"XBB.1.16.1",1,4.55,4.62,"XBB"
"1383",2023-04-05,"XBB.1.5.1",1,4.55,4.62,"XBB"
"1384",2023-04-05,"XBB.1.5.11",1,4.55,4.62,"XBB"
"1385",2023-04-05,"XBB.1.5.13",1,4.55,4.62,"XBB"
"1386",2023-04-05,"XBB.1.5.15",1,4.55,4.62,"XBB"
"1387",2023-04-05,"XBB.1.5.17",1,4.55,4.62,"XBB"
"1388",2023-04-05,"XBB.1.5.18",1,4.55,4.62,"XBB"
"1389",2023-04-05,"XBB.1.5.2",1,4.55,4.62,"XBB"
"1390",2023-04-05,"XBB.1.5.30",1,4.55,4.62,"XBB"
"1391",2023-04-05,"XBB.1.5.4",1,4.55,6.21,"XBB"
"1392",2023-04-05,"XBB.1.5.5",1,4.55,4.62,"XBB"
"1393",2023-04-15,"BQ.1.1",1,4.55,4.49,"BA.5"
"1394",2023-04-15,"FK.1.2",1,4.55,4.49,"Other"
"1395",2023-04-15,"FL.3.1",1,4.55,4.49,"Other"
"1396",2023-04-15,"FL.5",1,4.55,4.49,"Other"
"1397",2023-04-15,"FU.1",1,4.55,4.49,"Other"
"1398",2023-04-15,"XBB.1.16",1,4.55,4.49,"XBB"
"1399",2023-04-15,"XBB.1.16.1",1,4.55,4.49,"XBB"
"1400",2023-04-15,"XBB.1.17.1",1,4.55,4.49,"XBB"
"1401",2023-04-15,"XBB.1.5.1",1,4.55,4.49,"XBB"
"1402",2023-04-15,"XBB.1.5.17",1,4.55,4.49,"XBB"
"1403",2023-04-15,"XBB.1.5.2",1,4.55,4.49,"XBB"
"1404",2023-04-15,"XBB.1.5.30",1,4.55,4.49,"XBB"
"1405",2023-04-15,"XBB.1.5.33",1,4.55,4.49,"XBB"
"1406",2023-04-15,"XBB.1.5.4",1,4.55,4.49,"XBB"
"1407",2023-04-15,"XBB.1.5.52",1,4.55,4.49,"XBB"
"1408",2023-04-15,"XBB.1.5.64",1,4.55,4.49,"XBB"
"1409",2023-04-15,"XBB.1.9.2",1,4.55,4.49,"XBB"
"1410",2023-04-17,"BQ.1.1",1,4.55,4.77,"BA.5"
"1411",2023-04-17,"EZ.1",1,4.55,NA,"Other"
"1412",2023-04-17,"FE.1.1",1,4.55,NA,"Other"
"1413",2023-04-17,"FL.3.1",1,4.55,4.77,"Other"
"1414",2023-04-17,"XBB.1.16",1,4.55,4.77,"XBB"
"1415",2023-04-17,"XBB.1.16.1",1,4.55,4.77,"XBB"
"1416",2023-04-17,"XBB.1.5.1",1,4.55,4.77,"XBB"
"1417",2023-04-17,"XBB.1.5.10",1,4.55,4.29,"XBB"
"1418",2023-04-17,"XBB.1.5.12",1,4.55,4.94,"XBB"
"1419",2023-04-17,"XBB.1.5.15",1,4.55,5.14,"XBB"
"1420",2023-04-17,"XBB.1.5.16",1,4.55,4.29,"XBB"
"1421",2023-04-17,"XBB.1.5.19",1,4.55,4.29,"XBB"
"1422",2023-04-17,"XBB.1.5.20",1,4.55,4.33,"XBB"
"1423",2023-04-17,"XBB.1.5.33",1,4.55,4.77,"XBB"
"1424",2023-04-17,"XBB.1.5.4",1,4.55,4.77,"XBB"
"1425",2023-04-17,"XBB.1.5.46",1,4.55,NA,"XBB"
"1426",2023-04-17,"XBB.1.5.49",1,4.55,4.94,"XBB"
"1427",2023-04-19,"BQ.1.1",1,4.55,4.7,"BA.5"
"1428",2023-04-19,"EZ.1",1,4.55,4.7,"Other"
"1429",2023-04-19,"FE.1.1",1,4.55,4.7,"Other"
"1430",2023-04-19,"FL.3.1",1,4.55,4.7,"Other"
"1431",2023-04-19,"XBB.1.16",1,4.55,4.7,"XBB"
"1432",2023-04-19,"XBB.1.16.1",1,4.55,4.7,"XBB"
"1433",2023-04-19,"XBB.1.5.1",1,4.55,4.7,"XBB"
"1434",2023-04-19,"XBB.1.5.10",1,4.55,4.7,"XBB"
"1435",2023-04-19,"XBB.1.5.12",1,4.55,4.7,"XBB"
"1436",2023-04-19,"XBB.1.5.15",1,4.55,4.7,"XBB"
"1437",2023-04-19,"XBB.1.5.16",1,4.55,4.7,"XBB"
"1438",2023-04-19,"XBB.1.5.19",1,4.55,4.7,"XBB"
"1439",2023-04-19,"XBB.1.5.20",1,4.55,4.7,"XBB"
"1440",2023-04-19,"XBB.1.5.33",1,4.55,4.7,"XBB"
"1441",2023-04-19,"XBB.1.5.4",1,4.55,4.7,"XBB"
"1442",2023-04-19,"XBB.1.5.46",1,4.55,4.7,"XBB"
"1443",2023-04-19,"XBB.1.5.49",1,4.55,4.7,"XBB"
"1444",2023-04-20,"BQ.1.1",1,4.55,4.62,"BA.5"
"1445",2023-04-20,"EZ.1",1,4.55,4.62,"Other"
"1446",2023-04-20,"FE.1.1",1,4.55,4.62,"Other"
"1447",2023-04-20,"FL.3.1",1,4.55,4.62,"Other"
"1448",2023-04-20,"XBB.1.16",1,4.55,7.8,"XBB"
"1449",2023-04-20,"XBB.1.16.1",1,4.55,4.62,"XBB"
"1450",2023-04-20,"XBB.1.5.1",1,4.55,4.62,"XBB"
"1451",2023-04-20,"XBB.1.5.10",1,4.55,4.62,"XBB"
"1452",2023-04-20,"XBB.1.5.12",1,4.55,4.62,"XBB"
"1453",2023-04-20,"XBB.1.5.15",1,4.55,4.62,"XBB"
"1454",2023-04-20,"XBB.1.5.16",1,4.55,4.62,"XBB"
"1455",2023-04-20,"XBB.1.5.19",1,4.55,4.62,"XBB"
"1456",2023-04-20,"XBB.1.5.20",1,4.55,4.62,"XBB"
"1457",2023-04-20,"XBB.1.5.33",1,4.55,4.62,"XBB"
"1458",2023-04-20,"XBB.1.5.4",1,4.55,4.62,"XBB"
"1459",2023-04-20,"XBB.1.5.46",1,4.55,4.62,"XBB"
"1460",2023-04-20,"XBB.1.5.49",1,4.55,4.62,"XBB"
"1461",2023-05-17,"BA.5.2",1,4.55,4.55,"BA.5"
"1462",2023-05-17,"EG.1",1,4.55,4.55,"Other"
"1463",2023-05-17,"FD.4",1,4.55,4.55,"Other"
"1464",2023-05-17,"FE.1",1,4.55,4.55,"Other"
"1465",2023-05-17,"FE.1.2",1,4.55,4.55,"Other"
"1466",2023-05-17,"FL.1.1",1,4.55,4.55,"Other"
"1467",2023-05-17,"FL.10",1,4.55,4.55,"Other"
"1468",2023-05-17,"FL.3",1,4.55,4.55,"Other"
"1469",2023-05-17,"XBB.1.16",1,4.55,7.45,"XBB"
"1470",2023-05-17,"XBB.1.16.1",1,4.55,4.55,"XBB"
"1471",2023-05-17,"XBB.1.22.1",1,4.55,4.55,"XBB"
"1472",2023-05-17,"XBB.1.5.1",1,4.55,4.55,"XBB"
"1473",2023-05-17,"XBB.1.5.17",1,4.55,4.55,"XBB"
"1474",2023-05-17,"XBB.1.5.24",1,4.55,4.55,"XBB"
"1475",2023-05-17,"XBB.1.5.49",1,4.55,4.55,"XBB"
"1476",2023-05-17,"XBB.1.9.1",1,4.55,4.55,"XBB"
"1477",2023-05-17,"XBB.1.9.2",1,4.55,4.55,"XBB"
"1478",2023-05-17,"XBB.2.3.10",1,4.55,4.55,"XBB"
"1479",2023-05-17,"XBB.2.3.3",1,4.55,4.55,"XBB"
"1480",2023-06-02,"EG.1",1,4.55,4.27,"Other"
"1481",2023-06-02,"EG.1.2",1,4.55,4.27,"Other"
"1482",2023-06-02,"EG.5",1,4.55,4.27,"Other"
"1483",2023-06-02,"FE.1.2",1,4.55,4.27,"Other"
"1484",2023-06-02,"FL.1",1,4.55,4.27,"Other"
"1485",2023-06-02,"FL.3",1,4.55,4.27,"Other"
"1486",2023-06-02,"FU.1",1,4.55,4.27,"Other"
"1487",2023-06-02,"XBB.1.16",1,4.55,4.27,"XBB"
"1488",2023-06-02,"XBB.1.16.1",1,4.55,4.27,"XBB"
"1489",2023-06-02,"XBB.1.28",1,4.55,4.27,"XBB"
"1490",2023-06-02,"XBB.1.5",1,4.55,7.97,"XBB"
"1491",2023-06-02,"XBB.1.5.10",1,4.55,4.27,"XBB"
"1492",2023-06-02,"XBB.1.5.16",1,4.55,4.27,"XBB"
"1493",2023-06-02,"XBB.1.5.28",1,4.55,4.27,"XBB"
"1494",2023-06-02,"XBB.1.5.30",1,4.55,4.27,"XBB"
"1495",2023-06-02,"XBB.1.5.39",1,4.55,4.27,"XBB"
"1496",2023-06-02,"XBB.1.5.48",1,4.55,4.27,"XBB"
"1497",2023-06-02,"XBB.1.5.49",1,4.55,4.27,"XBB"
"1498",2023-06-02,"XBB.1.9.1",1,4.55,6.74,"XBB"
"1499",2023-06-02,"XBB.1.9.2",1,4.55,4.27,"XBB"
"1500",2023-06-02,"XBB.2.3.10",1,4.55,4.27,"XBB"
"1501",2023-06-02,"XBB.2.3.2",1,4.55,4.27,"XBB"
"1502",2023-06-03,"EG.1",1,4.55,4.48,"Other"
"1503",2023-06-03,"EG.1.2",1,4.55,4.48,"Other"
"1504",2023-06-03,"EG.5",1,4.55,4.48,"Other"
"1505",2023-06-03,"FE.1.2",1,4.55,4.48,"Other"
"1506",2023-06-03,"FL.1",1,4.55,4.48,"Other"
"1507",2023-06-03,"FL.3",1,4.55,4.48,"Other"
"1508",2023-06-03,"FU.1",1,4.55,4.48,"Other"
"1509",2023-06-03,"XBB.1.16",1,4.55,4.48,"XBB"
"1510",2023-06-03,"XBB.1.16.1",1,4.55,4.48,"XBB"
"1511",2023-06-03,"XBB.1.28",1,4.55,4.48,"XBB"
"1512",2023-06-03,"XBB.1.5",1,4.55,4.48,"XBB"
"1513",2023-06-03,"XBB.1.5.10",1,4.55,4.48,"XBB"
"1514",2023-06-03,"XBB.1.5.16",1,4.55,4.48,"XBB"
"1515",2023-06-03,"XBB.1.5.28",1,4.55,4.48,"XBB"
"1516",2023-06-03,"XBB.1.5.30",1,4.55,5.93,"XBB"
"1517",2023-06-03,"XBB.1.5.39",1,4.55,4.48,"XBB"
"1518",2023-06-03,"XBB.1.5.48",1,4.55,4.48,"XBB"
"1519",2023-06-03,"XBB.1.5.49",1,4.55,4.48,"XBB"
"1520",2023-06-03,"XBB.1.9.1",1,4.55,4.48,"XBB"
"1521",2023-06-03,"XBB.1.9.2",1,4.55,4.48,"XBB"
"1522",2023-06-03,"XBB.2.3.10",1,4.55,4.48,"XBB"
"1523",2023-06-03,"XBB.2.3.2",1,4.55,4.48,"XBB"
"1524",2023-03-28,"BA.5.2.1",1,4.35,4.19,"BA.5"
"1525",2023-03-28,"BQ.1.1.32",1,4.35,5.27,"BA.5"
"1526",2023-03-28,"CH.1.1",1,4.35,4.19,"BA.2"
"1527",2023-03-28,"CH.1.1.25",1,4.35,4.19,"BA.2"
"1528",2023-03-28,"EU.1.1.1",1,4.35,4.19,"Other"
"1529",2023-03-28,"FL.5",1,4.35,4.19,"Other"
"1530",2023-03-28,"XBB.1.5.1",1,4.35,4.19,"XBB"
"1531",2023-03-28,"XBB.1.5.11",1,4.35,4.19,"XBB"
"1532",2023-03-28,"XBB.1.5.12",1,4.35,4.19,"XBB"
"1533",2023-03-28,"XBB.1.5.15",1,4.35,4.19,"XBB"
"1534",2023-03-28,"XBB.1.5.28",1,4.35,4.19,"XBB"
"1535",2023-03-28,"XBB.1.5.32",1,4.35,4.19,"XBB"
"1536",2023-03-28,"XBB.1.5.33",1,4.35,4.19,"XBB"
"1537",2023-03-28,"XBB.1.5.49",1,4.35,4.19,"XBB"
"1538",2023-04-10,"BQ.1.1",1,4.35,4.56,"BA.5"
"1539",2023-04-10,"FK.1.2",1,4.35,3.71,"Other"
"1540",2023-04-10,"FL.3.1",1,4.35,4.56,"Other"
"1541",2023-04-10,"FL.5",1,4.35,4.35,"Other"
"1542",2023-04-10,"FU.1",1,4.35,NA,"Other"
"1543",2023-04-10,"XBB.1.16",1,4.35,3.71,"XBB"
"1544",2023-04-10,"XBB.1.16.1",1,4.35,5.71,"XBB"
"1545",2023-04-10,"XBB.1.17.1",1,4.35,3.18,"XBB"
"1546",2023-04-10,"XBB.1.5.1",1,4.35,4.56,"XBB"
"1547",2023-04-10,"XBB.1.5.17",1,4.35,4.56,"XBB"
"1548",2023-04-10,"XBB.1.5.2",1,4.35,4.56,"XBB"
"1549",2023-04-10,"XBB.1.5.30",1,4.35,4.56,"XBB"
"1550",2023-04-10,"XBB.1.5.33",1,4.35,4.35,"XBB"
"1551",2023-04-10,"XBB.1.5.4",1,4.35,4.56,"XBB"
"1552",2023-04-10,"XBB.1.5.52",1,4.35,NA,"XBB"
"1553",2023-04-10,"XBB.1.5.64",1,4.35,NA,"XBB"
"1554",2023-04-10,"XBB.1.9.1",1,4.35,3.71,"XBB"
"1555",2023-04-10,"XBB.1.9.2",1,4.35,3.71,"XBB"
"1556",2023-04-22,"BQ.1.1",1,4.35,4.89,"BA.5"
"1557",2023-04-22,"EZ.1",1,4.35,4.89,"Other"
"1558",2023-04-22,"FE.1.1",1,4.35,4.89,"Other"
"1559",2023-04-22,"FL.3.1",1,4.35,4.89,"Other"
"1560",2023-04-22,"XBB.1.16",1,4.35,8.07,"XBB"
"1561",2023-04-22,"XBB.1.16.1",1,4.35,4.89,"XBB"
"1562",2023-04-22,"XBB.1.5.1",1,4.35,4.89,"XBB"
"1563",2023-04-22,"XBB.1.5.10",1,4.35,4.89,"XBB"
"1564",2023-04-22,"XBB.1.5.12",1,4.35,4.89,"XBB"
"1565",2023-04-22,"XBB.1.5.15",1,4.35,4.89,"XBB"
"1566",2023-04-22,"XBB.1.5.16",1,4.35,4.89,"XBB"
"1567",2023-04-22,"XBB.1.5.19",1,4.35,4.89,"XBB"
"1568",2023-04-22,"XBB.1.5.20",1,4.35,4.89,"XBB"
"1569",2023-04-22,"XBB.1.5.33",1,4.35,4.89,"XBB"
"1570",2023-04-22,"XBB.1.5.4",1,4.35,4.89,"XBB"
"1571",2023-04-22,"XBB.1.5.46",1,4.35,4.89,"XBB"
"1572",2023-04-22,"XBB.1.5.49",1,4.35,4.89,"XBB"
"1573",2023-04-27,"BA.2.10.1",1,4.35,4.51,"BA.2"
"1574",2023-04-27,"BQ.1.1.10",1,4.35,4.51,"BA.5"
"1575",2023-04-27,"FD.2",1,4.35,4.51,"Other"
"1576",2023-04-27,"FE.1.2",1,4.35,4.51,"Other"
"1577",2023-04-27,"FU.1",1,4.35,4.51,"Other"
"1578",2023-04-27,"XBB.1.16",1,4.35,6.17,"XBB"
"1579",2023-04-27,"XBB.1.16.2",1,4.35,4.51,"XBB"
"1580",2023-04-27,"XBB.1.5.1",1,4.35,4.51,"XBB"
"1581",2023-04-27,"XBB.1.5.13",1,4.35,4.51,"XBB"
"1582",2023-04-27,"XBB.1.5.27",1,4.35,4.51,"XBB"
"1583",2023-04-27,"XBB.1.5.28",1,4.35,4.51,"XBB"
"1584",2023-04-27,"XBB.1.5.35",1,4.35,4.51,"XBB"
"1585",2023-04-27,"XBB.1.5.44",1,4.35,4.51,"XBB"
"1586",2023-04-27,"XBB.1.5.51",1,4.35,4.51,"XBB"
"1587",2023-04-27,"XBB.1.5.68",1,4.35,4.51,"XBB"
"1588",2023-04-27,"XBB.1.9.1",1,4.35,4.51,"XBB"
"1589",2023-04-27,"XBB.1.9.2",1,4.35,4.51,"XBB"
"1590",2023-04-27,"XBB.2.3.3",1,4.35,4.51,"XBB"
"1591",2023-05-04,"BQ.1",1,4.35,4.87,"BA.5"
"1592",2023-05-04,"FD.1.1",1,4.35,4.87,"Other"
"1593",2023-05-04,"FE.1",1,4.35,4.87,"Other"
"1594",2023-05-04,"FK.1",1,4.35,4.87,"Other"
"1595",2023-05-04,"XBB.1.16.1",1,4.35,4.87,"XBB"
"1596",2023-05-04,"XBB.1.16.2",1,4.35,4.87,"XBB"
"1597",2023-05-04,"XBB.1.5.1",1,4.35,4.87,"XBB"
"1598",2023-05-04,"XBB.1.5.15",1,4.35,4.87,"XBB"
"1599",2023-05-04,"XBB.1.5.28",1,4.35,4.87,"XBB"
"1600",2023-05-04,"XBB.1.5.4",1,4.35,4.87,"XBB"
"1601",2023-05-04,"XBB.1.5.43",1,4.35,4.87,"XBB"
"1602",2023-05-04,"XBB.1.5.59",1,4.35,4.87,"XBB"
"1603",2023-05-04,"XBB.1.5.68",1,4.35,4.87,"XBB"
"1604",2023-05-04,"XBB.2.3.10",1,4.35,6.54,"XBB"
"1605",2023-05-04,"XBB.2.3.11",1,4.35,4.87,"XBB"
"1606",2023-05-16,"BA.5.2",1,4.35,4.63,"BA.5"
"1607",2023-05-16,"EG.1",1,4.35,4.63,"Other"
"1608",2023-05-16,"FD.4",1,4.35,4.63,"Other"
"1609",2023-05-16,"FE.1",1,4.35,4.63,"Other"
"1610",2023-05-16,"FE.1.2",1,4.35,4.63,"Other"
"1611",2023-05-16,"FL.1.1",1,4.35,4.63,"Other"
"1612",2023-05-16,"FL.10",1,4.35,4.63,"Other"
"1613",2023-05-16,"FL.3",1,4.35,4.63,"Other"
"1614",2023-05-16,"XBB.1.16.1",1,4.35,4.63,"XBB"
"1615",2023-05-16,"XBB.1.22.1",1,4.35,4.63,"XBB"
"1616",2023-05-16,"XBB.1.5.1",1,4.35,4.63,"XBB"
"1617",2023-05-16,"XBB.1.5.17",1,4.35,4.63,"XBB"
"1618",2023-05-16,"XBB.1.5.24",1,4.35,4.63,"XBB"
"1619",2023-05-16,"XBB.1.5.49",1,4.35,4.63,"XBB"
"1620",2023-05-16,"XBB.1.9.1",1,4.35,4.63,"XBB"
"1621",2023-05-16,"XBB.1.9.2",1,4.35,4.63,"XBB"
"1622",2023-05-16,"XBB.2.3.10",1,4.35,4.63,"XBB"
"1623",2023-05-16,"XBB.2.3.3",1,4.35,4.63,"XBB"
"1624",2023-05-19,"BA.5.2",1,4.35,4.37,"BA.5"
"1625",2023-05-19,"EG.1",1,4.35,4.37,"Other"
"1626",2023-05-19,"FD.4",1,4.35,4.37,"Other"
"1627",2023-05-19,"FE.1",1,4.35,4.37,"Other"
"1628",2023-05-19,"FE.1.2",1,4.35,4.37,"Other"
"1629",2023-05-19,"FL.1.1",1,4.35,4.37,"Other"
"1630",2023-05-19,"FL.10",1,4.35,4.37,"Other"
"1631",2023-05-19,"FL.3",1,4.35,4.37,"Other"
"1632",2023-05-19,"XBB.1.16",1,4.35,4.37,"XBB"
"1633",2023-05-19,"XBB.1.16.1",1,4.35,4.37,"XBB"
"1634",2023-05-19,"XBB.1.22.1",1,4.35,4.37,"XBB"
"1635",2023-05-19,"XBB.1.5.1",1,4.35,4.37,"XBB"
"1636",2023-05-19,"XBB.1.5.17",1,4.35,4.37,"XBB"
"1637",2023-05-19,"XBB.1.5.24",1,4.35,4.37,"XBB"
"1638",2023-05-19,"XBB.1.5.49",1,4.35,4.37,"XBB"
"1639",2023-05-19,"XBB.1.9.1",1,4.35,5.7,"XBB"
"1640",2023-05-19,"XBB.1.9.2",1,4.35,5.7,"XBB"
"1641",2023-05-19,"XBB.2.3.10",1,4.35,4.37,"XBB"
"1642",2023-05-19,"XBB.2.3.3",1,4.35,4.37,"XBB"
"1643",2023-05-29,"EG.1",1,4.35,4.23,"Other"
"1644",2023-05-29,"EG.1.2",1,4.35,NA,"Other"
"1645",2023-05-29,"EG.5",1,4.35,NA,"Other"
"1646",2023-05-29,"FE.1.2",1,4.35,4.23,"Other"
"1647",2023-05-29,"FL.1",1,4.35,4.23,"Other"
"1648",2023-05-29,"FL.3",1,4.35,4.23,"Other"
"1649",2023-05-29,"FU.1",1,4.35,4.23,"Other"
"1650",2023-05-29,"XBB.1.16",1,4.35,4.05,"XBB"
"1651",2023-05-29,"XBB.1.16.1",1,4.35,4.05,"XBB"
"1652",2023-05-29,"XBB.1.28",1,4.35,NA,"XBB"
"1653",2023-05-29,"XBB.1.5",1,4.35,5.5,"XBB"
"1654",2023-05-29,"XBB.1.5.10",1,4.35,4.05,"XBB"
"1655",2023-05-29,"XBB.1.5.16",1,4.35,4.75,"XBB"
"1656",2023-05-29,"XBB.1.5.28",1,4.35,4.75,"XBB"
"1657",2023-05-29,"XBB.1.5.30",1,4.35,4.05,"XBB"
"1658",2023-05-29,"XBB.1.5.39",1,4.35,4.05,"XBB"
"1659",2023-05-29,"XBB.1.5.48",1,4.35,3.47,"XBB"
"1660",2023-05-29,"XBB.1.9.1",1,4.35,4.05,"XBB"
"1661",2023-05-29,"XBB.1.9.2",1,4.35,4.05,"XBB"
"1662",2023-05-29,"XBB.2.3.10",1,4.35,4.05,"XBB"
"1663",2023-05-29,"XBB.2.3.2",1,4.35,7.5,"XBB"
"1664",2023-05-30,"EG.1",1,4.35,4.23,"Other"
"1665",2023-05-30,"EG.1.2",1,4.35,4.23,"Other"
"1666",2023-05-30,"EG.5",1,4.35,4.23,"Other"
"1667",2023-05-30,"FE.1.2",1,4.35,4.23,"Other"
"1668",2023-05-30,"FL.1",1,4.35,4.23,"Other"
"1669",2023-05-30,"FL.3",1,4.35,4.23,"Other"
"1670",2023-05-30,"FU.1",1,4.35,4.23,"Other"
"1671",2023-05-30,"XBB.1.16",1,4.35,4.23,"XBB"
"1672",2023-05-30,"XBB.1.16.1",1,4.35,4.23,"XBB"
"1673",2023-05-30,"XBB.1.28",1,4.35,4.23,"XBB"
"1674",2023-05-30,"XBB.1.5.10",1,4.35,4.23,"XBB"
"1675",2023-05-30,"XBB.1.5.16",1,4.35,4.23,"XBB"
"1676",2023-05-30,"XBB.1.5.28",1,4.35,4.23,"XBB"
"1677",2023-05-30,"XBB.1.5.30",1,4.35,4.23,"XBB"
"1678",2023-05-30,"XBB.1.5.39",1,4.35,4.23,"XBB"
"1679",2023-05-30,"XBB.1.5.48",1,4.35,4.23,"XBB"
"1680",2023-05-30,"XBB.1.5.49",1,4.35,5.68,"XBB"
"1681",2023-05-30,"XBB.1.9.1",1,4.35,4.23,"XBB"
"1682",2023-05-30,"XBB.1.9.2",1,4.35,4.23,"XBB"
"1683",2023-05-30,"XBB.2.3.10",1,4.35,4.23,"XBB"
"1684",2023-05-30,"XBB.2.3.2",1,4.35,4.23,"XBB"
"1685",2023-06-04,"EG.1",1,4.35,4.3,"Other"
"1686",2023-06-04,"EG.1.2",1,4.35,NA,"Other"
"1687",2023-06-04,"EG.5",1,4.35,4.3,"Other"
"1688",2023-06-04,"FE.1.2",1,4.35,4.82,"Other"
"1689",2023-06-04,"FL.1",1,4.35,4.3,"Other"
"1690",2023-06-04,"FL.3",1,4.35,NA,"Other"
"1691",2023-06-04,"FU.1",1,4.35,4.93,"Other"
"1692",2023-06-04,"XBB.1.16",1,4.35,4.3,"XBB"
"1693",2023-06-04,"XBB.1.16.1",1,4.35,4.3,"XBB"
"1694",2023-06-04,"XBB.1.28",1,4.35,NA,"XBB"
"1695",2023-06-04,"XBB.1.5",1,4.35,4.3,"XBB"
"1696",2023-06-04,"XBB.1.5.10",1,4.35,4.93,"XBB"
"1697",2023-06-04,"XBB.1.5.16",1,4.35,NA,"XBB"
"1698",2023-06-04,"XBB.1.5.28",1,4.35,4.3,"XBB"
"1699",2023-06-04,"XBB.1.5.39",1,4.35,3.95,"XBB"
"1700",2023-06-04,"XBB.1.5.48",1,4.35,4.82,"XBB"
"1701",2023-06-04,"XBB.1.5.49",1,4.35,5.19,"XBB"
"1702",2023-06-04,"XBB.1.9.1",1,4.35,4.3,"XBB"
"1703",2023-06-04,"XBB.1.9.2",1,4.35,4.3,"XBB"
"1704",2023-06-04,"XBB.2.3.10",1,4.35,4.3,"XBB"
"1705",2023-06-04,"XBB.2.3.2",1,4.35,4.93,"XBB"
"1706",2023-01-16,"BQ.1.1",3,4.29,3.26,"BA.5"
"1707",2023-04-13,"BQ.1.1",1,4.17,3.97,"BA.5"
"1708",2023-04-13,"FK.1.2",1,4.17,3.97,"Other"
"1709",2023-04-13,"FL.3.1",1,4.17,3.97,"Other"
"1710",2023-04-13,"FL.5",1,4.17,3.97,"Other"
"1711",2023-04-13,"FU.1",1,4.17,3.97,"Other"
"1712",2023-04-13,"XBB.1.16",1,4.17,3.97,"XBB"
"1713",2023-04-13,"XBB.1.16.1",1,4.17,3.97,"XBB"
"1714",2023-04-13,"XBB.1.17.1",1,4.17,3.97,"XBB"
"1715",2023-04-13,"XBB.1.5.1",1,4.17,3.97,"XBB"
"1716",2023-04-13,"XBB.1.5.17",1,4.17,3.97,"XBB"
"1717",2023-04-13,"XBB.1.5.2",1,4.17,3.97,"XBB"
"1718",2023-04-13,"XBB.1.5.30",1,4.17,3.97,"XBB"
"1719",2023-04-13,"XBB.1.5.33",1,4.17,3.97,"XBB"
"1720",2023-04-13,"XBB.1.5.4",1,4.17,3.97,"XBB"
"1721",2023-04-13,"XBB.1.5.52",1,4.17,3.97,"XBB"
"1722",2023-04-13,"XBB.1.9.1",1,4.17,3.97,"XBB"
"1723",2023-04-13,"XBB.1.9.2",1,4.17,3.97,"XBB"
"1724",2023-04-14,"BQ.1.1",1,4.17,4.3,"BA.5"
"1725",2023-04-14,"FK.1.2",1,4.17,4.3,"Other"
"1726",2023-04-14,"FL.3.1",1,4.17,4.3,"Other"
"1727",2023-04-14,"FL.5",1,4.17,4.3,"Other"
"1728",2023-04-14,"FU.1",1,4.17,4.3,"Other"
"1729",2023-04-14,"XBB.1.16",1,4.17,4.3,"XBB"
"1730",2023-04-14,"XBB.1.16.1",1,4.17,4.3,"XBB"
"1731",2023-04-14,"XBB.1.17.1",1,4.17,4.3,"XBB"
"1732",2023-04-14,"XBB.1.5.1",1,4.17,4.3,"XBB"
"1733",2023-04-14,"XBB.1.5.17",1,4.17,4.3,"XBB"
"1734",2023-04-14,"XBB.1.5.2",1,4.17,4.3,"XBB"
"1735",2023-04-14,"XBB.1.5.30",1,4.17,4.3,"XBB"
"1736",2023-04-14,"XBB.1.5.33",1,4.17,4.3,"XBB"
"1737",2023-04-14,"XBB.1.5.4",1,4.17,4.3,"XBB"
"1738",2023-04-14,"XBB.1.5.52",1,4.17,4.3,"XBB"
"1739",2023-04-14,"XBB.1.5.64",1,4.17,5.68,"XBB"
"1740",2023-04-14,"XBB.1.9.1",1,4.17,5.81,"XBB"
"1741",2023-04-14,"XBB.1.9.2",1,4.17,4.3,"XBB"
"1742",2023-04-24,"BA.2.10.1",1,4.17,4.49,"BA.2"
"1743",2023-04-24,"BQ.1.1.10",1,4.17,4.94,"BA.5"
"1744",2023-04-24,"FD.2",1,4.17,3.36,"Other"
"1745",2023-04-24,"FU.1",1,4.17,4.56,"Other"
"1746",2023-04-24,"XBB.1.16",1,4.17,4.83,"XBB"
"1747",2023-04-24,"XBB.1.16.2",1,4.17,NA,"XBB"
